"Date","ID.OB","Month_Yr","Address","Block","Latitude","Longitude","Street","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","Month","ParasiticIn.","Influenza.","Spray","Year","TrapM","WnvPresentB","ID.y","ID.y","Station2","Tmax2","Tmin2","Tavg2","DewPoint2","WetBulb2","Heat2","Cool2","PrecipTotal2","StnPressure2","SeaLevel2","ResultSpeed2","ResultDir2","AvgSpeed2","BCFG2","BR2","DZ2","FG2","FG.2","FU2","GR2","HZ2","RA2","SN2","SQ2","TS2","TSRA2","VCFG2","VCTS2","Tmax2.imp","Tavg2.imp","PrecipTotal2.imp","RA45.2","PT45_gt052.imp","Tmax2.i","RA45.2i","PT45_gt052.i","ID","Station","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed","BCFG","BR","DZ","FG","FG.","FU","HZ","MIFG","RA","SN","SQ","TS","TSRA","VCTS","RA45","PT45_gt05","RA45.imp","PT45_gt05.imp"
2011-08-26,3166,"2011-08","ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10,41.974689,-87.890615," W OHARE AIRPORT",0,0,63,16,0,0,0,8,0.25,0.57,0,2011,900,1,854,854,2,83,61,37,58,33,1,8,0,29.32,29.97,1.2,20,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0,10,1,83,10,1,854,1,83,59,36,19,58,32,1,7,511,1837,0,0,29.26,29.98,1.9,26,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-08-26,3167,"2011-08","South Brandon Avenue, Chicago, IL 60617, USA",13,41.740641,-87.546587," S BRANDON",0,1,0,0,0,0,0,8,0.25,0.57,0,2011,209,0,854,854,2,83,61,37,58,33,1,8,0,29.32,29.97,1.2,20,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0,10,1,83,10,1,854,1,83,59,36,19,58,32,1,7,511,1837,0,0,29.26,29.98,1.9,26,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-08-26,3168,"2011-08","South Doty Avenue, Chicago, IL, USA",12,41.673408,-87.599862," S DOTY AVE",0,0,5,0,0,0,0,8,0.25,0.57,0,2011,115,0,854,854,2,83,61,37,58,33,1,8,0,29.32,29.97,1.2,20,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0,10,1,83,10,1,854,1,83,59,36,19,58,32,1,7,511,1837,0,0,29.26,29.98,1.9,26,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-08-26,3169,"2011-08","South Stony Island Avenue, Chicago, IL, USA",10,41.726465,-87.585413," S STONY ISLAND AVE",0,0,12,5,0,0,0,8,0.25,0.57,0,2011,138,0,854,854,2,83,61,37,58,33,1,8,0,29.32,29.97,1.2,20,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0,10,1,83,10,1,854,1,83,59,36,19,58,32,1,7,511,1837,0,0,29.26,29.98,1.9,26,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-08-26,3170,"2011-08","South Torrence Avenue, Chicago, IL, USA",13,41.678618,-87.559308," S TORRENCE AVE",0,0,1,0,0,0,0,8,0.25,0.57,0,2011,200,0,854,854,2,83,61,37,58,33,1,8,0,29.32,29.97,1.2,20,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0,10,1,83,10,1,854,1,83,59,36,19,58,32,1,7,511,1837,0,0,29.26,29.98,1.9,26,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-08-26,3171,"2011-08","South Vincennes Avenue, Chicago, IL, USA",10,41.723195,-87.64997," S VINCENNES",0,0,1,0,0,0,0,8,0.25,0.57,0,2011,89,0,854,854,2,83,61,37,58,33,1,8,0,29.32,29.97,1.2,20,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0,10,1,83,10,1,854,1,83,59,36,19,58,32,1,7,511,1837,0,0,29.26,29.98,1.9,26,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-08-26,3172,"2011-08","University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11,41.868077,-87.666901," S ASHLAND AVE",0,4,3,2,0,0,1,8,0.25,0.57,0,2011,90,0,854,854,2,83,61,37,58,33,1,8,0,29.32,29.97,1.2,20,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0,10,1,83,10,1,854,1,83,59,36,19,58,32,1,7,511,1837,0,0,29.26,29.98,1.9,26,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-08-26,3173,"2011-08","West Garfield Boulevard, Chicago, IL, USA",90,41.793818,-87.654234," W GARFIELD BLVD",0,6,13,0,0,0,0,8,0.25,0.57,0,2011,226,0,854,854,2,83,61,37,58,33,1,8,0,29.32,29.97,1.2,20,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0,10,1,83,10,1,854,1,83,59,36,19,58,32,1,7,511,1837,0,0,29.26,29.98,1.9,26,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3174,"2011-09","1000 East 67th Street, Chicago, IL 60637, USA",10,41.773215,-87.60088," E 67TH ST",0,1,0,0,0,0,0,9,0.25,0.57,0,2011,73,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3175,"2011-09","1000 North Central Park Avenue, Chicago, IL 60651, USA",10,41.89923,-87.716788," N CENTRAL PARK DR",0,0,10,2,0,0,0,9,0.25,0.57,0,2011,30,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3176,"2011-09","1100 Roosevelt Road, Chicago, IL 60608, USA",11,41.867108,-87.654224," W ROOSEVELT",0,0,0,1,0,0,0,9,0.25,0.57,0,2011,48,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3177,"2011-09","1100 South California Avenue, Chicago, IL 60612, USA",11,41.868142,-87.696269," S CALIFORNIA",0,0,0,4,0,0,0,9,0.25,0.57,0,2011,47,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3178,"2011-09","1100 West Chicago Avenue, Chicago, IL 60642, USA",11,41.896282,-87.655232," W CHICAGO",0,1,3,0,0,0,0,9,0.25,0.57,0,2011,49,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3179,"2011-09","1300 North Laramie Avenue, Chicago, IL 60651, USA",13,41.904194,-87.756155," N LARAMIE AVE",0,0,16,0,0,0,0,9,0.25,0.57,0,2011,230,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3180,"2011-09","1700 North Pulaski Road, Chicago, IL 60639, USA",17,41.911824,-87.726737," N PULASKI RD",0,0,2,2,0,0,0,9,0.25,0.57,0,2011,39,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3181,"2011-09","2200 West 69th Street, Chicago, IL 60636, USA",22,41.768388,-87.678649," W 69TH ST",0,0,1,0,0,0,0,9,0.25,0.57,0,2011,69,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3182,"2011-09","2500 West Grand Avenue, Chicago, IL 60654, USA",25,41.891118,-87.654491," W GRAND AVE",0,1,0,0,0,0,0,9,0.25,0.57,0,2011,46,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3183,"2011-09","2800 North Francisco Avenue, Chicago, IL 60618, USA",28,41.932094,-87.700117," N FRANCISCO AVE",0,0,6,2,0,0,0,9,0.25,0.57,0,2011,147,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3184,"2011-09","2900 West 85th Street, Chicago, IL 60652, USA",29,41.738903,-87.695443," W 85TH ST",0,0,1,0,0,0,0,9,0.25,0.57,0,2011,237,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3185,"2011-09","3500 West 51st Street, Chicago, IL 60632, USA",35,41.800737,-87.71188," W 51ST ST",0,0,2,0,0,0,0,9,0.25,0.57,0,2011,62,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3186,"2011-09","3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36,41.944869,-87.832763," N PITTSBURGH AVE",0,0,3,1,0,0,0,9,0.25,0.57,0,2011,11,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3187,"2011-09","3900 South Ashland Avenue, Chicago, IL 60609, USA",39,41.822536,-87.666343," S ASHLAND AVE",0,0,3,0,0,0,0,9,0.25,0.57,0,2011,74,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3188,"2011-09","4100 North Oak Park Avenue, Chicago, IL 60634, USA",41,41.95469,-87.800991," N OAK PARK AVE",0,7,15,0,0,0,0,9,0.25,0.57,0,2011,2,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3189,"2011-09","4200 West 65th Street, Chicago, IL 60621, USA",42,41.776428,-87.627096," W 65TH ST",0,1,6,0,0,0,0,9,0.25,0.57,0,2011,235,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3190,"2011-09","4500 North Campbell Avenue, Chicago, IL 60625, USA",45,41.963976,-87.69181," N CAMPBELL AVE",0,0,2,0,0,0,0,9,0.25,0.57,0,2011,220,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3191,"2011-09","4600 Milwaukee Avenue, Chicago, IL 60630, USA",46,41.964242,-87.757639," N MILWAUKEE AVE",0,7,36,3,0,0,0,9,0.25,0.57,0,2011,3,1,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3192,"2011-09","4800 West Montana Street, Chicago, IL 60639, USA",48,41.925198,-87.746381," W MONTANA ST",0,2,15,2,0,0,0,9,0.25,0.57,0,2011,222,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3193,"2011-09","5000 South Central Avenue, Chicago, IL 60638, USA",50,41.801498,-87.763416," S CENTRAL AVE",0,0,16,1,0,0,0,9,0.25,0.57,0,2011,31,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3194,"2011-09","5000 South Union Avenue, Chicago, IL 60609, USA",50,41.803423,-87.642984," S UNION AVE",0,0,2,0,0,0,0,9,0.25,0.57,0,2011,82,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3195,"2011-09","5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51,41.973845,-87.805059," N MONT CLARE AVE",0,4,11,1,0,0,0,9,0.25,0.57,0,2011,223,1,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3196,"2011-09","5800 North Pulaski Road, Chicago, IL 60646, USA",58,41.984809,-87.728492," N PULASKI RD",0,0,5,6,0,0,1,9,0.25,0.57,0,2011,27,1,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3197,"2011-09","6100 North Lemont Avenue, Chicago, IL 60646, USA",61,41.991429,-87.747113," N LEMONT AVE",0,3,1,0,0,0,0,9,0.25,0.57,0,2011,12,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3198,"2011-09","6100 West Fullerton Avenue, Chicago, IL 60639, USA",61,41.923738,-87.785288," W FULLERTON AVE",0,0,14,3,0,0,0,9,0.25,0.57,0,2011,13,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3199,"2011-09","6300 West 64th Street, Chicago, IL 60638, USA",63,41.776156,-87.778927," W 64TH ST",0,0,1,2,0,0,0,9,0.25,0.57,0,2011,155,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3200,"2011-09","6700 South Kedzie Avenue, Chicago, IL 60629, USA",67,41.77166,-87.703047," S KEDZIE AVE",0,1,3,0,0,0,0,9,0.25,0.57,0,2011,66,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3201,"2011-09","7000 North Moselle Avenue, Chicago, IL 60646, USA",70,42.008314,-87.777921," N MOSELL AVE",0,0,8,2,0,0,0,9,0.25,0.57,0,2011,8,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3202,"2011-09","7000 West Armitage Avenue, Chicago, IL 60707, USA",70,41.916265,-87.800515,"  W ARMITAGE AVENUE",0,3,37,13,0,0,0,9,0.25,0.57,0,2011,151,1,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3203,"2011-09","7100 North Harlem Avenue, Chicago, IL 60631, USA",71,42.009876,-87.807277," N HARLEM AVE",0,3,7,0,0,0,0,9,0.25,0.57,0,2011,233,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3204,"2011-09","7700 South Eberhart Avenue, Chicago, IL 60619, USA",77,41.754676,-87.612922," S EBERHART AVE",0,0,1,0,0,0,0,9,0.25,0.57,0,2011,80,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3205,"2011-09","7900 South South Chicago Avenue, Chicago, IL 60617, USA",79,41.754292,-87.590773," S CHICAGO AVE",0,0,1,2,0,0,0,9,0.25,0.57,0,2011,83,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3206,"2011-09","8200 South Kostner Avenue, Chicago, IL 60652, USA",82,41.743402,-87.731435," S KOSTNER AVE",0,0,1,1,0,0,0,9,0.25,0.57,0,2011,225,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3207,"2011-09","Chicago, IL, USA",43,41.878114,-87.629798," N ASHLAND AVE OVERPASS",0,0,1,1,0,0,0,9,0.25,0.57,0,2011,145,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-01,3208,"2011-09","West Garfield Boulevard, Chicago, IL, USA",90,41.793818,-87.654234," W GARFIELD BLVD",0,5,0,0,0,0,0,9,0.25,0.57,0,2011,226,0,860,860,2,94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1,860,1,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,1
2011-09-02,3209,"2011-09","1100 North Artesian Avenue, Chicago, IL 60622, USA",11,41.903002,-87.688267," S ARTESIAN AVE",0,0,47,70,0,0,0,9,0.25,0.57,0,2011,160,0,861,861,2,94,79,52,69,43,1,23,0,29.24,29.87,4,20,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,52,0,11,1,94,11,1,861,1,92,76,49,34,69,43,1,20,518,1826,0,0,29.18,29.89,4.9,22,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,12,1
2011-09-02,3210,"2011-09","1700 West 95th Street, Chicago, IL 60643, USA",17,41.720848,-87.666014," W 95TH ST",0,0,8,4,0,0,0,9,0.25,0.57,0,2011,94,0,861,861,2,94,79,52,69,43,1,23,0,29.24,29.87,4,20,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,52,0,11,1,94,11,1,861,1,92,76,49,34,69,43,1,20,518,1826,0,0,29.18,29.89,4.9,22,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,12,1
2011-09-02,3211,"2011-09","2400 East 105th Street, Chicago, IL 60617, USA",24,41.704572,-87.565666," E 105TH ST",0,3,6,5,0,0,0,9,0.25,0.57,0,2011,128,0,861,861,2,94,79,52,69,43,1,23,0,29.24,29.87,4,20,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,52,0,11,1,94,11,1,861,1,92,76,49,34,69,43,1,20,518,1826,0,0,29.18,29.89,4.9,22,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,12,1
2011-09-02,3212,"2011-09","3300 West 104th Street, Chicago, IL 60655, USA",33,41.704336,-87.703736," W 104TH ST",0,0,3,0,0,0,0,9,0.25,0.57,0,2011,95,0,861,861,2,94,79,52,69,43,1,23,0,29.24,29.87,4,20,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,52,0,11,1,94,11,1,861,1,92,76,49,34,69,43,1,20,518,1826,0,0,29.18,29.89,4.9,22,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,12,1
2011-09-02,3213,"2011-09","3500 West 116th Street, Chicago, IL 60655, USA",35,41.682587,-87.707973," W 116TH ST",0,0,13,0,0,0,0,9,0.25,0.57,0,2011,158,1,861,861,2,94,79,52,69,43,1,23,0,29.24,29.87,4,20,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,52,0,11,1,94,11,1,861,1,92,76,49,34,69,43,1,20,518,1826,0,0,29.18,29.89,4.9,22,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,12,1
2011-09-02,3214,"2011-09","4200 West 127th Street, Alsip, IL 60803, USA",42,41.662014,-87.724608," W 127TH PL",0,0,7,7,0,0,0,9,0.25,0.57,0,2011,135,0,861,861,2,94,79,52,69,43,1,23,0,29.24,29.87,4,20,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,52,0,11,1,94,11,1,861,1,92,76,49,34,69,43,1,20,518,1826,0,0,29.18,29.89,4.9,22,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,12,1
2011-09-02,3215,"2011-09","8900 South Carpenter Street, Chicago, IL 60620, USA",89,41.732984,-87.649642," S CARPENTER ST",0,2,6,1,0,0,0,9,0.25,0.57,0,2011,159,0,861,861,2,94,79,52,69,43,1,23,0,29.24,29.87,4,20,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,52,0,11,1,94,11,1,861,1,92,76,49,34,69,43,1,20,518,1826,0,0,29.18,29.89,4.9,22,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,12,1
