Date,ID,Station2,Tmax2,Tmin2,Tavg2,DewPoint2,WetBulb2,Heat2,Cool2,PrecipTotal2,StnPressure2,SeaLevel2,ResultSpeed2,ResultDir2,AvgSpeed2,BCFG2,BR2,DZ2,FG2,FG.2,FU2,GR2,HZ2,RA2,SN2,SQ2,TS2,TSRA2,VCFG2,VCTS2,Tmax2.imp,Tavg2.imp,PrecipTotal2.imp,RA45.2,PT45_gt052,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,BCFG,BR,DZ,FG,FG.,FU,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCTS,RA45,PT45_gt05,year,Month,MoDay,Month_Day
14/06/2013,1149,2,76,57,32,50,26,1,3,0,29.4,30.04,6,5,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,32,0,17,1,1,78,56,32,1,51,26,1,3,416,1928,0,0,29.34,30.05,6.6,6,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2013,6,14,6/1
15/06/2013,1150,2,81,61,36,60,33,1,7,0.12,29.28,29.95,5.6,21,7.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,81,36,0.12,18,1,1,80,58,34,19,62,34,1,5,416,1928,0,0.17,29.21,29.95,5.6,21,7.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21,1,2013,6,15,6/1
16/06/2013,1151,2,83,69,41,62,36,1,12,0,29.23,29.87,8.6,24,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,41,0,18,1,1,86,69,43,27,62,36,1,14,416,1929,0,0,29.16,29.88,8.3,27,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2013,6,16,6/1
17/06/2013,1152,2,88,62,40,56,33,1,11,0.1,29.24,29.88,3.7,28,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88,40,0.1,17,1,1,88,59,39,23,55,32,1,10,416,1929,0,0.03,29.18,29.89,3.9,29,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2013,6,17,6/1
18/06/2013,1153,2,70,57,29,52,26,2,1,0.01,29.36,30,12.1,2,12.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,70,29,0.01,18,1,1,71,56,29,14,52,25,2,1,416,1929,0,0,29.31,30.01,11.4,3,11.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2013,6,18,6/1
19/06/2013,1154,2,75,57,31,46,25,1,2,0,29.44,30.09,6.4,7,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,31,0,18,1,1,75,53,29,14,46,24,2,1,416,1930,0,0,29.39,30.1,5.9,8,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2013,6,19,6/1
20/06/2013,1155,2,86,62,39,57,33,1,10,0,29.45,30.1,6,11,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,39,0,18,1,1,86,56,36,19,58,33,1,7,416,1930,0,0,29.38,30.1,5.1,12,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2013,6,20,6/1
21/06/2013,1156,2,85,70,43,63,36,1,14,0.11,29.39,30.04,7.6,19,9.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,43,0.11,18,1,1,82,68,40,23,65,37,1,11,416,1930,0,0.79,29.34,30.04,7.4,19,9.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,1,2013,6,21,6/1
22/06/2013,1157,2,83,70,42,65,38,1,13,0,29.37,30,4.8,20,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,42,0,18,1,1,80,67,39,22,67,38,1,10,417,1931,0,0.04,29.3,30.01,3.1,22,8.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,2013,6,22,6/1
23/06/2013,1158,2,89,69,44,66,39,1,15,0,29.34,29.97,9.3,20,9.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89,44,0,17,1,1,87,66,42,25,68,40,1,13,417,1931,0,0.84,29.26,29.97,10.7,20,11.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,2013,6,23,6/1
24/06/2013,1159,2,86,68,42,65,38,1,13,0.14,29.3,29.96,10.5,21,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,42,0.14,17,1,1,89,67,43,25,67,38,1,14,417,1931,0,0.18,29.25,29.95,8.9,23,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2013,6,24,6/1
25/06/2013,1160,2,87,70,44,67,40,1,15,0,29.21,29.85,5.2,21,8.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87,44,0,18,1,1,85,67,41,23,69,40,1,12,417,1931,0,0.03,29.13,29.86,4.5,19,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1,2013,6,25,6/1
26/06/2013,1161,2,81,68,40,65,37,1,11,0.19,29.11,29.75,2.6,18,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,81,40,0.19,19,1,1,80,66,38,20,67,37,1,9,418,1931,0,1.48,29.05,29.76,2.2,16,7.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,20,1,2013,6,26,6/1
27/06/2013,1162,2,91,66,44,65,38,1,15,0.59,29.08,29.71,6.1,29,6.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,44,0.59,19,1,1,90,64,42,24,67,39,1,13,418,1931,0,0.92,29.01,29.73,7.2,29,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2013,6,27,6/1
28/06/2013,1163,2,83,68,41,60,34,1,12,0.16,28.97,29.62,9,29,9.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83,41,0.16,20,1,1,83,67,40,22,61,35,1,11,419,1931,0,0,28.91,29.63,10.5,31,10.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,2013,6,28,6/1
29/06/2013,1164,2,72,64,33,59,31,1,4,0,29.03,29.65,11.7,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72,33,0,21,1,1,72,64,33,11,59,31,1,4,419,1931,0,0,28.97,29.66,12,2,12.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2013,6,29,6/1
30/06/2013,1165,2,76,64,35,52,29,1,6,0,29.25,29.86,14,1,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,35,0,21,1,1,77,62,35,10,52,28,1,6,419,1931,0,0,29.2,29.88,13.8,2,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2013,6,30,6/1
01/07/2013,1166,2,75,61,33,50,27,1,4,0,29.37,30.01,13.8,3,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,33,0,21,1,1,75,59,32,13,51,27,1,3,420,1931,0,0,29.31,30.03,12.6,3,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2013,7,1,1/7
02/07/2013,1167,2,68,62,30,53,27,1,1,0,29.39,30.04,12,3,12.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,30,0,22,1,1,68,60,29,16,52,26,2,1,420,1931,0,0,29.33,30.05,11,3,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2013,7,2,2/7
03/07/2013,1168,2,74,62,33,60,31,1,4,0.07,29.38,30.03,0.5,36,4.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,74,33,0.07,23,1,1,72,59,31,14,60,31,1,2,421,1931,0,0.02,29.32,30.04,2.2,2,5.3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,21,1,2013,7,3,3/7
04/07/2013,1169,2,83,61,37,59,34,1,8,0,29.41,30.05,7.3,19,7.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,83,37,0,23,1,1,83,56,35,10,61,33,1,6,422,1930,0,0,29.34,30.05,4.4,20,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2013,7,4,4/7
05/07/2013,1170,2,87,63,40,60,35,1,11,0,29.39,30.03,5.1,20,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,40,0,22,1,1,86,60,38,19,61,35,1,9,422,1930,0,0,29.33,30.04,3.7,19,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2013,7,5,5/7
06/07/2013,1171,2,82,71,42,63,37,1,13,0,29.36,30,5.4,19,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,42,0,21,1,1,83,65,39,20,65,37,1,10,423,1930,0,0,29.29,30.01,4.1,19,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2013,7,6,6/7
07/07/2013,1172,2,89,70,45,66,40,1,16,0,29.33,29.96,8,21,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,45,0,20,1,1,88,70,44,25,67,40,1,15,423,1930,0,0,29.26,29.97,6.6,21,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2013,7,7,7/7
08/07/2013,1173,2,87,71,44,70,41,1,15,0.84,29.31,29.95,10,22,10.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,87,44,0.84,21,1,1,86,70,43,23,71,43,1,14,424,1929,0,0.5,29.24,29.95,7.8,23,8.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18,1,2013,7,8,8/7
09/07/2013,1174,2,85,75,45,72,44,1,16,0.01,29.26,29.91,8.9,23,9.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,85,45,0.01,22,1,1,85,73,44,24,74,44,1,15,425,1929,0,0,29.19,29.91,6.9,23,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2013,7,9,9/7
10/07/2013,1175,2,87,66,42,65,38,1,13,0,29.26,29.88,3.7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,42,0,21,1,1,85,66,41,21,65,39,1,12,425,1929,0,0,29.2,29.89,6,34,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2013,7,10,10/7
11/07/2013,1176,2,80,63,37,52,30,1,8,0,29.42,30.05,6.3,3,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,37,0,20,1,1,81,64,38,18,54,31,1,9,426,1928,0,0,29.36,30.06,6.5,3,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2013,7,11,11/7
12/07/2013,1177,2,82,60,36,54,31,1,7,0,29.44,30.09,4.1,8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,36,0,19,1,1,83,58,36,10,53,30,1,7,427,1928,0,0,29.38,30.1,4,8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2013,7,12,12/7
13/07/2013,1178,2,83,67,40,58,34,1,11,0,29.47,30.11,6.4,9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,40,0,18,1,1,84,62,38,18,59,34,1,9,428,1927,0,0,29.41,30.12,6.8,9,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2013,7,13,7/1
14/07/2013,1179,2,88,73,46,66,39,1,17,0,29.52,30.16,8.2,8,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,46,0,17,1,1,88,72,45,25,66,40,1,16,428,1927,0,0,29.47,30.17,6.7,9,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2013,7,14,7/1
15/07/2013,1180,2,91,75,48,71,43,1,19,0.02,29.57,30.21,5,8,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,48,0.02,16,1,1,89,71,45,24,71,43,1,16,429,1926,0,0.09,29.52,30.23,4.3,8,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2013,7,15,7/1
16/07/2013,1181,2,93,77,50,70,44,1,21,0.01,29.61,30.24,6.8,22,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,50,0.01,16,1,1,92,73,48,27,72,44,1,19,430,1925,0,0,29.54,30.25,6.4,23,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2013,7,16,7/1
17/07/2013,1182,2,95,77,51,70,44,1,22,0,29.57,30.21,6.2,25,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,51,0,16,1,1,94,76,50,29,72,45,1,21,431,1925,0,0,29.51,30.23,6.7,26,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,7,17,7/1
18/07/2013,1183,2,96,79,53,71,45,1,24,0,29.38,30.04,8.8,23,9.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96,53,0,16,1,1,95,77,51,30,72,45,1,22,432,1924,0,0,29.31,30.05,7.2,24,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,7,18,7/1
19/07/2013,1184,2,97,75,51,69,44,1,22,0,29.17,29.82,13.4,24,13.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,51,0,16,1,1,96,71,49,28,70,44,1,20,433,1923,0,0.58,29.1,29.83,13.3,25,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,2013,7,19,7/1
20/07/2013,1185,2,88,72,45,63,38,1,16,0.01,29.23,29.85,3.8,3,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,45,0.01,16,1,1,89,71,45,24,64,38,1,16,433,1923,0,0.06,29.17,29.86,4.8,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,7,20,7/1
21/07/2013,1186,2,89,72,46,63,38,1,17,0,29.24,29.88,2.9,11,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,46,0,15,1,1,88,68,43,22,65,38,1,14,434,1922,0,0.01,29.18,29.89,2.8,7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2013,7,21,7/1
22/07/2013,1187,2,90,72,46,64,39,1,17,0,29.14,29.77,5.2,21,7.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,46,0,15,1,1,87,71,44,23,66,40,1,15,435,1921,0,0,29.07,29.78,4.9,24,7.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,1,2013,7,22,7/1
23/07/2013,1188,2,80,65,38,58,33,1,9,0,29.21,29.81,7.3,1,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,38,0,15,1,1,78,63,36,11,60,33,1,7,436,1920,0,0.03,29.15,29.83,8.8,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,7,23,7/1
24/07/2013,1189,2,73,62,33,48,26,1,4,0,29.38,30.01,10.1,5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,33,0,14,1,1,72,60,31,16,51,27,1,2,437,1919,0,0,29.31,30.01,7.8,5,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2013,7,24,7/1
25/07/2013,1190,2,81,58,35,52,29,1,6,0,29.39,30.05,2.7,23,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,35,0,13,1,1,81,57,34,13,54,30,1,5,438,1918,0,0,29.33,30.05,4.1,23,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2013,7,25,7/1
26/07/2013,1191,2,74,65,35,58,31,1,6,0.01,29.28,29.94,9.3,21,10.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,35,0.01,13,1,1,70,62,31,16,61,32,1,2,439,1918,0,0.39,29.21,29.94,7.6,22,8.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,2013,7,26,7/1
27/07/2013,1192,2,68,57,28,49,24,13,1,0,29.23,29.89,10.3,30,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,28,0,12,1,1,65,55,25,6,51,25,26,1,440,1917,0,0,29.17,29.9,9,30,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2013,7,27,7/1
28/07/2013,1193,2,71,55,28,47,23,13,1,0,29.3,29.94,9.5,26,9.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71,28,0,13,1,1,69,54,27,4,50,24,24,1,441,1916,0,0,29.23,29.93,8.7,28,9.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,2013,7,28,7/1
29/07/2013,1194,2,76,58,32,53,28,1,3,0,29.47,30.1,2.3,2,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,32,0,13,1,1,76,57,32,15,55,28,1,3,442,1915,0,0,29.41,30.11,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2013,7,29,7/1
30/07/2013,1195,2,74,61,33,56,30,1,4,0,29.46,30.12,5.5,16,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,33,0,13,1,1,74,57,31,16,59,31,1,2,443,1914,0,0.04,29.39,30.12,4.2,16,4.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,2013,7,30,7/1
31/07/2013,1196,2,75,64,35,63,34,1,6,0.18,29.33,29.99,2.5,30,4.2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,75,35,0.18,14,1,1,75,62,34,13,64,34,1,5,444,1913,0,0.5,29.26,30,2.2,32,4.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,11,1,2013,7,31,7/1
01/08/2013,1197,2,82,61,37,54,31,1,8,0,29.29,29.95,6.2,29,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,37,0,14,1,1,81,61,36,10,57,31,1,7,445,1911,0,0,29.23,29.95,7.6,30,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,1,1/8
02/08/2013,1198,2,86,65,41,62,35,1,12,0.41,29.23,29.87,2.7,23,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,41,0.41,14,1,1,84,62,38,18,63,36,1,9,446,1910,0,0.63,29.15,29.87,4.5,29,8.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1,2013,8,2,2/8
03/08/2013,1199,2,79,66,38,54,31,1,9,0,29.39,30.02,6.9,4,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,38,0,14,1,1,81,64,38,18,55,31,1,9,447,1909,0,0,29.33,30.03,5.8,2,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,8,3,3/8
04/08/2013,1200,2,74,60,32,55,30,1,3,0,29.49,30.13,6.1,7,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,32,0,15,1,1,75,60,33,13,56,30,1,4,448,1908,0,0,29.42,30.14,5.9,6,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,2013,8,4,4/8
05/08/2013,1201,2,76,63,35,56,30,1,6,0.02,29.29,29.98,7.1,18,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,35,0.02,15,1,1,75,58,32,14,59,31,1,3,449,1907,0,0.07,29.23,29.98,6.8,19,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,2013,8,5,5/8
06/08/2013,1202,2,85,68,42,65,38,1,13,0,29.21,29.85,8.7,21,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,42,0,15,1,1,83,67,40,20,68,39,1,11,450,1906,0,0.04,29.13,29.86,7.2,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,8,6,6/8
07/08/2013,1203,2,91,70,46,67,40,1,17,0.01,29.2,29.82,2.4,30,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,46,0.01,15,1,1,89,67,43,23,68,40,1,14,451,1904,0,0,29.14,29.83,4,30,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,7,7/8
08/08/2013,1204,2,79,69,39,55,31,1,10,0,29.33,29.96,10.5,5,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,39,0,15,1,1,78,65,37,1,56,31,1,8,452,1903,0,0,29.26,29.98,8.6,5,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,8,8/8
09/08/2013,1205,2,84,62,38,58,34,1,9,0,29.34,29.97,4.9,27,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,38,0,14,1,1,82,59,36,10,60,34,1,7,453,1902,0,0,29.28,29.98,4.7,27,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,9,9/8
10/08/2013,1206,2,81,68,40,55,32,1,11,0,NA,30.07,6,6,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,40,0,13,1,1,81,64,38,18,57,NA,1,9,454,1900,0,0,NA,30.08,5.3,5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2013,8,10,10/8
11/08/2013,1207,2,84,63,39,57,33,1,10,0,29.42,30.06,4,24,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,39,0,13,1,1,81,60,36,10,61,NA,1,7,455,1859,0,0.01,29.35,30.07,2,27,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,2013,8,11,11/8
12/08/2013,1208,2,85,69,42,63,NA,1,13,0.66,29.27,29.92,4.5,26,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,42,0.66,13,1,1,82,67,40,20,65,37,1,11,456,1858,0,0.27,29.21,29.93,3.5,27,7.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,1,2013,8,12,12/8
13/08/2013,1209,2,71,62,32,50,26,1,3,0,29.42,30.06,11.2,2,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,32,0,12,1,1,70,58,29,17,52,27,2,1,457,1856,0,0,29.37,30.07,8.7,3,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,13,8/1
14/08/2013,1210,2,71,58,30,49,25,1,1,0,29.52,30.16,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,30,0,12,1,1,72,56,29,16,50,25,2,1,458,1855,0,0,29.44,30.16,3.9,4,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,14,8/1
15/08/2013,1211,2,74,57,31,50,27,1,2,0,29.47,30.13,4.5,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,31,0,12,1,1,75,55,30,15,53,27,1,1,459,1854,0,0,29.4,30.13,4.2,24,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,15,8/1
16/08/2013,1212,2,82,58,35,51,29,1,6,0,29.5,30.14,5,7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,35,0,11,1,1,82,55,34,11,52,29,1,5,500,1852,0,0,29.44,30.15,2.8,4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,16,8/1
17/08/2013,1213,2,79,60,35,55,31,1,6,0,29.53,30.18,6,7,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,35,0,10,1,1,81,57,34,11,56,31,1,5,501,1851,0,0,29.47,30.19,5.7,8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,17,8/1
18/08/2013,1214,2,81,62,37,57,33,1,8,0,29.48,30.13,4.2,8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,37,0,10,1,1,81,59,35,10,57,32,1,6,502,1849,0,0,29.41,30.14,3.7,8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,18,8/1
19/08/2013,1215,2,86,63,40,58,34,1,11,0,29.41,30.06,3.8,25,4.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,40,0,10,1,1,85,57,36,18,60,34,1,7,503,1848,0,0,29.34,30.07,5.1,25,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,19,8/1
20/08/2013,1216,2,88,68,43,61,36,1,14,0,29.41,30.05,7,21,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,43,0,10,1,1,88,66,42,24,62,37,1,13,504,1846,0,0,29.34,30.06,7.7,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2013,8,20,8/1
21/08/2013,1217,2,91,70,46,64,39,1,17,0.05,29.37,30.02,9,22,9.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91,46,0.05,11,1,1,90,68,44,26,65,39,1,15,505,1845,0,0.01,29.3,30.02,8.6,23,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,2013,8,21,8/1
22/08/2013,1218,2,78,67,38,66,37,1,9,0.36,29.42,30.05,2.5,24,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,38,0.36,11,1,1,78,68,38,20,67,38,1,9,506,1843,0,0.23,29.36,30.05,1.5,23,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,2013,8,22,8/1
23/08/2013,1219,2,81,64,38,55,32,1,9,0,29.49,30.13,7.2,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,38,0,10,1,1,82,62,37,19,55,32,1,8,508,1842,0,0,29.43,30.14,6.1,6,6.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,8,23,8/1
24/08/2013,1220,2,86,64,40,56,33,1,11,0,29.55,30.2,4.6,16,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,40,0,10,1,1,86,60,38,20,59,34,1,9,509,1840,0,0,29.49,30.2,5.3,17,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,8,24,8/1
25/08/2013,1221,2,89,68,44,60,36,1,15,0,29.52,30.17,9.6,21,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,44,0,10,1,1,89,65,42,25,62,37,1,13,510,1839,0,0,29.46,30.18,9.2,22,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,8,25,8/1
26/08/2013,1222,2,92,70,46,66,40,1,17,0,29.41,30.06,9.2,23,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,46,0,10,1,1,92,70,46,29,68,41,1,17,511,1837,0,0,29.34,30.06,9,24,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,8,26,8/1
27/08/2013,1223,2,96,77,52,68,43,1,23,0,29.24,29.89,12.5,24,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,52,0,10,1,1,96,77,52,35,70,44,1,23,512,1835,0,0,29.18,29.9,11.7,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,8,27,8/1
28/08/2013,1224,2,83,71,42,67,40,1,13,0,29.32,29.94,5.8,36,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,42,0,10,1,1,83,71,42,25,69,41,1,13,513,1834,0,0,29.26,29.95,6.9,3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2013,8,28,8/1
29/08/2013,1225,2,87,69,43,65,38,1,14,0,29.36,30,4.2,10,4.6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,87,43,0,10,1,1,89,66,43,26,64,38,1,14,514,1832,0,0,29.29,30.01,3.9,10,4.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,1,2013,8,29,8/1
