"Date","Year","ID.OB","Month_Yr","TrapM","Address","Street","Block","Longitude","Latitude","Month","Season_code_1","Season_code_2","Season_code_3","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","ParasiticIn.","Influenza.","WnvPresentB","Tmax2","Tmin2","Tavg2","WetBulb2","Heat2","PrecipTotal2","StnPressure2","ResultDir2","AvgSpeed2","DZ2","FG2","HZ2","RA2","RA45.2","BR2","TS2","TSRA2","VCTS2","Tmax","Tmin","Tavg","Depart","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","ResultSpeed","ResultDir","AvgSpeed","BR","DZ","FG","HZ","RA","RA45","TS","TSRA","VCTS","pre45_1_2","pre45_1","pre45_05","pre45_052","TrapClusterNum"
"2013-06-27",2013,3648,"2013-06",46,"2500 West Grand Avenue, Chicago, IL 60654, USA"," W GRAND AVE",25,-87.654491,41.891118,6,0,1,0,0,0,5,1,0,0,0,0.24,0.72,0,91,66,44,38,1,0.59,29.08,29,6.8,0,0,1,0,19,1,0,0,0,90,64,42,24,67,1,13,418,1931,0.92,7.2,29,7.2,1,0,0,0,0,20,0,0,0,1,1,1,1,1
"2013-06-27",2013,3637,"2013-06",48,"1100 Roosevelt Road, Chicago, IL 60608, USA"," W ROOSEVELT",11,-87.654224,41.867108,6,0,1,0,0,0,11,4,0,0,0,0.24,0.72,0,91,66,44,38,1,0.59,29.08,29,6.8,0,0,1,0,19,1,0,0,0,90,64,42,24,67,1,13,418,1931,0.92,7.2,29,7.2,1,0,0,0,0,20,0,0,0,1,1,1,1,1
"2013-06-27",2013,3644,"2013-06",54,"2200 North Cannon Drive, Chicago, IL 60614, USA"," N CANNON DR",22,-87.632085,41.921965,6,0,1,0,0,0,2,0,0,0,0,0.24,0.72,0,91,66,44,38,1,0.59,29.08,29,6.8,0,0,1,0,19,1,0,0,0,90,64,42,24,67,1,13,418,1931,0.92,7.2,29,7.2,1,0,0,0,0,20,0,0,0,1,1,1,1,9
"2013-06-28",2013,3694,"2013-06",903,"Ohare Court, Bensenville, IL 60106, USA"," W OHARE",10,-87.930995,41.957799,6,0,1,0,0,0,0,9,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,3
"2013-06-28",2013,3695,"2013-06",900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA"," W OHARE AIRPORT",10,-87.890615,41.974689,6,0,1,0,0,0,118,50,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,3
"2013-06-28",2013,3686,"2013-06",35,"5100 West 72nd Street, Chicago, IL 60638, USA"," W 72ND ST",51,-87.742302,41.763733,6,0,1,0,0,0,3,1,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,8
"2013-06-28",2013,3680,"2013-06",63,"3700 South Pulaski Road, Chicago, IL 60623, USA"," S PULASKI RD",37,-87.726549,41.82561,6,0,1,0,0,0,0,5,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,8
"2013-06-28",2013,3683,"2013-06",135,"4200 West 127th Street, Alsip, IL 60803, USA"," W 127TH PL",42,-87.724608,41.662014,6,0,1,0,0,0,57,1,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,4
"2013-06-28",2013,3678,"2013-06",158,"3500 West 116th Street, Chicago, IL 60655, USA"," W 116TH ST",35,-87.707973,41.682587,6,0,1,0,0,0,206,41,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,4
"2013-06-28",2013,3677,"2013-06",95,"3300 West 104th Street, Chicago, IL 60655, USA"," W 104TH ST",33,-87.703736,41.704336,6,0,1,0,0,0,8,0,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,4
"2013-06-28",2013,3700,"2013-06",90,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA"," S ASHLAND AVE",11,-87.666901,41.868077,6,0,1,0,0,0,16,0,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,1
"2013-06-28",2013,3681,"2013-06",74,"3900 South Ashland Avenue, Chicago, IL 60609, USA"," S ASHLAND AVE",39,-87.666343,41.822536,6,0,1,0,0,0,9,3,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,1
"2013-06-28",2013,3675,"2013-06",94,"1700 West 95th Street, Chicago, IL 60643, USA"," W 95TH ST",17,-87.666014,41.720848,6,0,1,0,0,0,38,0,0,0,0,0.24,0.72,1,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,4
"2013-06-28",2013,3701,"2013-06",226,"West Garfield Boulevard, Chicago, IL, USA"," W GARFIELD BLVD",90,-87.654234,41.793818,6,0,1,0,0,0,2,2,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,1
"2013-06-28",2013,3699,"2013-06",89,"South Vincennes Avenue, Chicago, IL, USA"," S VINCENNES",10,-87.64997,41.723195,6,0,1,0,0,0,7,3,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,4
"2013-06-28",2013,3691,"2013-06",159,"8900 South Carpenter Street, Chicago, IL 60620, USA"," S CARPENTER ST",89,-87.649642,41.732984,6,0,1,0,0,0,5,8,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,4
"2013-06-28",2013,3685,"2013-06",82,"5000 South Union Avenue, Chicago, IL 60609, USA"," S UNION AVE",50,-87.642984,41.803423,6,0,1,0,0,0,0,2,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,1
"2013-06-28",2013,3684,"2013-06",235,"4200 West 65th Street, Chicago, IL 60621, USA"," W 65TH ST",42,-87.627096,41.776428,6,0,1,0,0,0,3,7,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,7
"2013-06-28",2013,3689,"2013-06",80,"7700 South Eberhart Avenue, Chicago, IL 60619, USA"," S EBERHART AVE",77,-87.612922,41.754676,6,0,1,0,0,0,6,0,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,7
"2013-06-28",2013,3697,"2013-06",102,"South Cottage Grove Avenue, Chicago, IL, USA"," S COTTAGE GROVE",10,-87.605294,41.750498,6,0,1,0,0,0,18,10,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,7
"2013-06-28",2013,3693,"2013-06",227,"East 91st Place, Chicago, IL, USA"," E 91ST PL",65,-87.600963,41.728495,6,0,1,0,0,0,73,22,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,7
"2013-06-28",2013,3674,"2013-06",73,"1000 East 67th Street, Chicago, IL 60637, USA"," E 67TH ST",10,-87.60088,41.773215,6,0,1,0,0,0,40,14,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,7
"2013-06-28",2013,3698,"2013-06",115,"South Doty Avenue, Chicago, IL, USA"," S DOTY AVE",12,-87.599862,41.673408,6,0,1,0,0,0,53,4,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,5
"2013-06-28",2013,3690,"2013-06",83,"7900 South South Chicago Avenue, Chicago, IL 60617, USA"," S CHICAGO AVE",79,-87.590773,41.754292,6,0,1,0,0,0,7,1,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,7
"2013-06-28",2013,3687,"2013-06",77,"6400 South Stony Island Avenue, Chicago, IL 60637, USA"," S STONY ISLAND AVE",64,-87.586427,41.778748,6,0,1,0,0,0,1,0,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,7
"2013-06-28",2013,3676,"2013-06",128,"2400 East 105th Street, Chicago, IL 60617, USA"," E 105TH ST",24,-87.565666,41.704572,6,0,1,0,0,0,3,0,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,5
"2013-06-28",2013,3688,"2013-06",79,"7100 South South Shore Drive, Chicago, IL 60649, USA"," S SOUTH SHORE DR",71,-87.562889,41.766202,6,0,1,0,0,0,5,1,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,7
"2013-06-28",2013,3692,"2013-06",99,"8900 South Muskegon Avenue, Chicago, IL 60617, USA"," S MUSKEGON AVE",89,-87.55551,41.733643,6,0,1,0,0,0,0,3,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,7
"2013-06-28",2013,3696,"2013-06",209,"South Brandon Avenue, Chicago, IL 60617, USA"," S BRANDON",13,-87.546587,41.740641,6,0,1,0,0,0,7,1,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,7
"2013-06-28",2013,3682,"2013-06",221,"4000 East 130th Street, Chicago, IL 60633, USA"," E 130TH ST",40,-87.538693,41.659112,6,0,1,0,0,0,40,1,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,5
"2013-06-28",2013,3679,"2013-06",212,"3700 118th Street, Chicago, IL 60617, USA"," E 118TH ST",37,-87.535198,41.680946,6,0,1,0,0,0,8,1,0,0,0,0.24,0.72,0,83,68,41,34,1,0.16,28.97,29,9.8,0,0,0,1,20,0,0,0,0,83,67,40,22,61,1,11,419,1931,0,10.5,31,10.9,0,0,0,0,1,21,0,0,0,1,1,1,1,5
"2013-07-08",2013,3762,"2013-07",903,"Ohare Court, Bensenville, IL 60106, USA"," W OHARE",10,-87.930995,41.957799,7,0,1,0,0,0,27,0,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,3
"2013-07-08",2013,3763,"2013-07",900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA"," W OHARE AIRPORT",10,-87.890615,41.974689,7,0,1,0,0,0,76,220,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,3
"2013-07-08",2013,3757,"2013-07",9,"9100 West Higgins Road, Rosemont, IL 60018, USA"," W HIGGINS RD",91,-87.862995,41.992478,7,0,1,0,0,0,40,96,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,3
"2013-07-08",2013,3723,"2013-07",11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA"," N PITTSBURGH AVE",36,-87.832763,41.944869,7,0,1,0,0,0,1,1,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,2
"2013-07-08",2013,3751,"2013-07",233,"7100 North Harlem Avenue, Chicago, IL 60631, USA"," N HARLEM AVE",71,-87.807277,42.009876,7,0,1,0,0,0,0,2,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,2
"2013-07-08",2013,3737,"2013-07",223,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA"," N MONT CLARE AVE",51,-87.805059,41.973845,7,0,1,0,0,0,0,1,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,2
"2013-07-08",2013,3729,"2013-07",2,"4100 North Oak Park Avenue, Chicago, IL 60634, USA"," N OAK PARK AVE",41,-87.800991,41.95469,7,0,1,0,0,0,54,192,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,2
"2013-07-08",2013,3750,"2013-07",151,"7000 West Armitage Avenue, Chicago, IL 60707, USA","  W ARMITAGE AVENUE",70,-87.800515,41.916265,7,0,1,0,0,0,13,24,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,6
"2013-07-08",2013,3745,"2013-07",13,"6100 West Fullerton Avenue, Chicago, IL 60639, USA"," W FULLERTON AVE",61,-87.785288,41.923738,7,0,1,0,0,0,0,7,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,6
"2013-07-08",2013,3747,"2013-07",155,"6300 West 64th Street, Chicago, IL 60638, USA"," W 64TH ST",63,-87.778927,41.776156,7,0,1,0,0,0,0,35,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,8
"2013-07-08",2013,3749,"2013-07",8,"7000 North Moselle Avenue, Chicago, IL 60646, USA"," N MOSELL AVE",70,-87.777921,42.008314,7,0,1,0,0,0,0,42,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,2
"2013-07-08",2013,3743,"2013-07",17,"6000 West Montrose Avenue, Chicago, IL 60634, USA"," W MONTROSE DR",60,-87.777189,41.960616,7,0,1,0,0,0,2,0,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,10
"2013-07-08",2013,3746,"2013-07",236,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA"," N MCCLELLAN AVE",62,-87.770899,41.994679,7,0,1,0,0,0,9,0,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,2
"2013-07-08",2013,3735,"2013-07",31,"5000 South Central Avenue, Chicago, IL 60638, USA"," S CENTRAL AVE",50,-87.763416,41.801498,7,0,1,0,0,0,0,11,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,8
"2013-07-08",2013,3733,"2013-07",3,"4600 Milwaukee Avenue, Chicago, IL 60630, USA"," N MILWAUKEE AVE",46,-87.757639,41.964242,7,0,1,0,0,0,10,6,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,10
"2013-07-08",2013,3707,"2013-07",230,"1300 North Laramie Avenue, Chicago, IL 60651, USA"," N LARAMIE AVE",13,-87.756155,41.904194,7,0,1,0,0,0,0,20,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,6
"2013-07-08",2013,3759,"2013-07",65,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA"," W 63RD ST",52,-87.752411,41.778297,7,0,1,0,0,0,8,6,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,8
"2013-07-08",2013,3744,"2013-07",12,"6100 North Lemont Avenue, Chicago, IL 60646, USA"," N LEMONT AVE",61,-87.747113,41.991429,7,0,1,0,0,0,10,37,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,10
"2013-07-08",2013,3734,"2013-07",222,"4800 West Montana Street, Chicago, IL 60639, USA"," W MONTANA ST",48,-87.746381,41.925198,7,0,1,0,0,0,0,6,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,6
"2013-07-08",2013,3738,"2013-07",35,"5100 West 72nd Street, Chicago, IL 60638, USA"," W 72ND ST",51,-87.742302,41.763733,7,0,1,0,0,0,6,3,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,8
"2013-07-08",2013,3739,"2013-07",114,"5200 South Kolmar Avenue, Chicago, IL 60632, USA"," S KOLMAR",52,-87.736812,41.798697,7,0,1,0,0,0,0,3,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,8
"2013-07-08",2013,3754,"2013-07",225,"8200 South Kostner Avenue, Chicago, IL 60652, USA"," S KOSTNER AVE",82,-87.731435,41.743402,7,0,1,0,0,0,0,13,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,8
"2013-07-08",2013,3740,"2013-07",27,"5800 North Pulaski Road, Chicago, IL 60646, USA"," N PULASKI RD",58,-87.728492,41.984809,7,0,1,0,0,0,0,6,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,10
"2013-07-08",2013,3710,"2013-07",39,"1700 North Pulaski Road, Chicago, IL 60639, USA"," N PULASKI RD",17,-87.726737,41.911824,7,0,1,0,0,0,0,2,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,6
"2013-07-08",2013,3725,"2013-07",63,"3700 South Pulaski Road, Chicago, IL 60623, USA"," S PULASKI RD",37,-87.726549,41.82561,7,0,1,0,0,0,15,22,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,8
"2013-07-08",2013,3726,"2013-07",228,"3900 North Springfield Avenue, Chicago, IL 60618, USA"," N SPRINGFIELD AVE",39,-87.725057,41.951866,7,0,1,0,0,0,0,8,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,10
"2013-07-08",2013,3730,"2013-07",135,"4200 West 127th Street, Alsip, IL 60803, USA"," W 127TH PL",42,-87.724608,41.662014,7,0,1,0,0,0,43,0,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,4
"2013-07-08",2013,3703,"2013-07",30,"1000 North Central Park Avenue, Chicago, IL 60651, USA"," N CENTRAL PARK DR",10,-87.716788,41.89923,7,0,1,0,0,0,59,61,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,6
"2013-07-08",2013,3717,"2013-07",152,"2500 South Millard Avenue, Chicago, IL 60623, USA"," S MILLARD AVE",25,-87.716277,41.846075,7,0,1,0,0,0,0,2,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,1
"2013-07-08",2013,3722,"2013-07",62,"3500 West 51st Street, Chicago, IL 60632, USA"," W 51ST ST",35,-87.71188,41.800737,7,0,1,0,0,0,0,16,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,8
"2013-07-08",2013,3721,"2013-07",158,"3500 West 116th Street, Chicago, IL 60655, USA"," W 116TH ST",35,-87.707973,41.682587,7,0,1,0,0,0,28,0,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,4
"2013-07-08",2013,3720,"2013-07",95,"3300 West 104th Street, Chicago, IL 60655, USA"," W 104TH ST",33,-87.703736,41.704336,7,0,1,0,0,0,0,3,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,4
"2013-07-08",2013,3748,"2013-07",66,"6700 South Kedzie Avenue, Chicago, IL 60629, USA"," S KEDZIE AVE",67,-87.703047,41.77166,7,0,1,0,0,0,7,0,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,8
"2013-07-08",2013,3708,"2013-07",33,"1400 North Sacramento Avenue, Chicago, IL 60622, USA"," N HUMBOLDT DR",14,-87.701431,41.906638,7,0,1,0,0,0,0,3,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,9
