"X","Date","Longitude","Latitude","Season_code_1","Season_code_2","Season_code_3","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","ParasiticIn","Influenza","WnvPresentB","Tmax2","Tmin2","Tavg2","WetBulb2","Heat2","PrecipTotal2","StnPressure2","ResultDir2","AvgSpeed2","DZ2","FG2","HZ2","RA2","RA45_2","BR2","TS2","TSRA2","VCTS2","Tmax","Tmin","Tavg","Depart","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","ResultSpeed","ResultDir","AvgSpeed","BR","DZ","FG","HZ","RA","RA45","TS","TSRA","VCTS","pre45_1_2","pre45_1","pre45_05","TrapClusterNum_8","TrapClusterNum_5","TrapClusterNum_2","TrapClusterNum_1","TrapClusterNum_6","TrapClusterNum_3","TrapClusterNum_7","TrapClusterNum_4","TrapClusterNum_9","TrapClusterNum_10","Month_9","Month_6","Month_8","Month_7","Month_5","Month_10"
3377,"2011-09-23",-87.726737,41.911824,0,0,1,0,0,1,0,0,0,0,0.25,0.57,0,62,48,20,20,3,0.02,29.38,36,6.4,0,0,0,1,13,0,0,0,0,62,48,20,14,44,3,1,540,1748,0,5.9,36,7,0,0,0,0,0,13,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
839,"2007-08-22",-87.724608,41.662014,0,1,0,0,231,68,0,0,0,0,0.29,0.67,1,90,70,45,42,1,0.88,29.29,21,8.4,0,0,0,1,14,1,0,1,0,90,69,45,27,71,1,16,506,1843,0.37,5.3,21,9.5,0,0,0,0,1,18,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3717,"2013-07-08",-87.752411,41.778297,0,1,0,0,0,8,6,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3864,"2013-07-19",-87.726737,41.911824,0,1,0,0,0,7,0,0,0,0,0.26,0.58,0,97,75,51,44,1,0,29.17,24,13.9,0,0,0,0,16,0,1,0,0,96,71,49,28,70,1,20,433,1923,0.58,13.3,25,14,1,0,0,0,0,12,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2006,"2009-07-31",-87.707973,41.682587,0,1,0,0,6,13,3,0,0,0,0.26,0.6,0,82,62,37,31,1,0,29.29,27,6.7,0,0,0,0,11,0,0,0,0,81,58,35,12,54,1,6,444,1913,0,6.2,26,7.3,0,0,0,0,0,14,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3840,"2013-07-12",-87.538693,41.659112,0,1,0,0,0,24,3,0,0,0,0.26,0.58,0,82,60,36,31,1,0,29.44,8,5.4,0,0,0,0,19,0,0,0,0,83,58,36,10,53,1,7,427,1928,0,4,8,4.8,0,0,0,0,0,16,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2185,"2009-08-27",-87.890615,41.974689,0,1,0,0,0,63,8,0,0,0,0.26,0.6,0,67,62,30,32,1,1.19,29.41,8,11,0,0,0,1,13,1,0,0,0,67,61,29,14,60,2,1,512,1835,0.95,9.1,7,9.7,1,0,0,0,1,14,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1459,"2009-05-28",-87.890615,41.974689,1,0,0,0,0,0,34,0,0,0,0.28,0.85,0,64,55,25,23,26,0,29.11,29,8.3,0,0,0,0,13.2124986025331,0,0,0,0,62,54,23,13,51,28,1,421,1916,0,6.8,30,8.1,0,0,0,0,0,13.2126647963936,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
407,"2007-08-01",-87.79518,41.921177,0,1,0,0,2,7,0,0,0,0,0.29,0.67,0,91,69,45,39,1,0,29.34,13,3.7,0,0,0,0,13,0,0,0,0,92,69,46,26,62,1,17,445,1911,0,3.5,9,4.1,0,0,0,1,0,12,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2336,"2009-09-17",-87.689778,41.986921,0,0,1,0,0,2,0,0,0,0,0.26,0.6,0,71,54,28,26,13,0,29.51,8,5.4,0,0,0,0,9,0,0,0,0,72,50,26,11,52,25,1,533,1758,0,3.4,5,4.2,0,0,0,0,0,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4020,"2013-08-01",-87.700117,41.932094,0,1,0,0,27,24,10,0,0,0,0.26,0.58,1,82,61,37,31,1,0,29.29,29,7.1,0,0,0,0,14,0,0,0,0,81,61,36,10,57,1,7,445,1911,0,7.6,30,7.8,0,0,0,0,0,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1143,"2007-09-12",-87.585413,41.726465,0,0,1,0,116,13,0,0,0,0,0.29,0.67,0,66,46,21,19,30,0,29.46,5,6,0,0,0,0,13,0,0,0,0,67,46,22,16,42,29,1,528,1809,0,1.8,3,5.6,0,0,0,0,0,19,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4574,"2013-09-26",-87.726549,41.82561,0,0,1,0,12,0,0,0,0,0,0.26,0.58,0,75,55,30,27,1,0,29.4,9,4.6,0,0,0,0,6,0,0,0,0,75,50,28,21,52,13,1,543,1742,0,3.8,8,4.2,1,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4174,"2013-08-15",-87.66214,42.010412,0,1,0,0,0,2,1,0,0,0,0.26,0.58,0,74,57,31,27,1,0,29.47,22,5,0,0,0,0,12,0,0,0,0,75,55,30,15,53,1,1,459,1854,0,4.2,24,4.9,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2992,"2011-08-12",-87.777921,42.008314,0,1,0,0,0,2,1,0,0,0,0.25,0.57,0,82,65,39,33,1,0,29.28,19,8.4,0,0,0,0,9,0,0,0,0,81,60,36,10,59,1,7,456,1858,0,8.3,19,8.5,0,0,0,0,0,10,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1710,"2009-06-26",-87.763416,41.801498,0,1,0,0,2,0,1,0,0,0,0.28,0.85,0,86,72,44,36,1,0,29.2,4,8,0,0,0,0,15,0,0,0,0,86,69,43,25,60,1,14,418,1931,0,6.4,4,8.2,0,0,0,0,0,15,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2511,"2011-06-17",-87.742302,41.763733,0,1,0,0,0,1,6,0,0,0,0.23,0.76,0,82,64,38,34,1,0,29.18,7,6.2,0,0,0,0,15,0,0,0,0,82,60,36,20,60,1,7,416,1929,0,5.8,6,6.6,0,0,0,0,0,19,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2677,"2011-07-11",-87.726737,41.911824,0,1,0,0,0,4,0,0,0,0,0.25,0.57,0,90,70,45,43,1,0.13,29.18,24,8,0,0,0,0,15,1,0,1,0,88,71,45,25,71,1,16,426,1928,0.39,5.5,25,8.5,0,0,0,1,0,14,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3944,"2013-07-25",-87.707973,41.682587,0,1,0,0,0,22,3,0,0,0,0.26,0.58,0,81,58,35,29,1,0,29.39,23,3.9,0,0,0,0,13,0,0,0,0,81,57,34,13,54,1,5,438,1918,0,4.1,23,5.1,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3744,"2013-07-08",-87.666901,41.868077,0,1,0,0,0,3,4,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2237,"2009-09-03",-87.629798,41.878114,0,0,1,0,0,1,0,1,0,0,0.26,0.6,0,75,57,31,29,1,0,29.48,6,5.9,0,0,0,0,12,1,0,0,0,75,56,31,10,54,1,2,519,1824,0,4.7,5,6,0,0,0,0,0,16,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2722,"2011-07-15",-87.930995,41.957799,0,1,0,0,5,30,139,0,0,0,0.25,0.57,0,86,71,44,36,1,0,29.33,10,6.8,0,0,0,0,13,0,0,0,0,87,70,44,23,60,1,15,429,1926,0,5.4,9,6.7,0,0,0,0,0,13,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2838,"2011-07-25",-87.655232,41.896282,0,1,0,0,0,1,0,0,0,0,0.25,0.57,0,90,73,47,40,1,0.01,29.25,35,6.1,0,0,0,0,12,0,0,0,0,88,73,46,25,66,1,17,438,1918,0,3.4,32,6.5,0,0,0,0,0,14,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3358,"2011-09-23",-87.832763,41.944869,0,0,1,0,0,6,1,0,0,0,0.25,0.57,0,62,48,20,20,3,0.02,29.38,36,6.4,0,0,0,1,13,0,0,0,0,62,48,20,14,44,3,1,540,1748,0,5.9,36,7,0,0,0,0,0,13,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2525,"2011-06-17",-87.689778,41.986921,0,1,0,0,0,0,9,0,0,0,0.23,0.76,0,82,64,38,34,1,0,29.18,7,6.2,0,0,0,0,15,0,0,0,0,82,60,36,20,60,1,7,416,1929,0,5.8,6,6.6,0,0,0,0,0,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
970,"2007-08-28",-87.535198,41.680946,0,1,0,0,211,40,0,0,0,0,0.29,0.67,1,90,69,45,39,1,0,29.34,21,8.3,0,0,0,0,15,0,0,0,0,91,67,44,27,66,1,15,513,1834,0,9,20,9.5,0,0,0,0,0,20,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4448,"2013-09-12",-87.689778,41.986921,0,0,1,0,45,33,4,0,0,0,0.26,0.58,1,83,63,38,33,1,0.06,29.34,34,9.8,0,0,0,0,9,0,0,0,0,82,62,37,25,59,1,8,528,1809,0,7,35,9.4,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
631,"2007-08-09",-87.585413,41.726465,0,1,0,0,25,0,0,0,0,0,0.29,0.67,0,85,73,44,42,1,0.46,29.19,27,6.3,0,0,1,0,11,1,0,1,0,84,72,43,23,71,1,14,453,1902,0.05,2.5,29,6,0,0,0,0,1,13,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2739,"2011-07-15",-87.746381,41.925198,0,1,0,0,0,1,2,0,0,0,0.25,0.57,0,86,71,44,36,1,0,29.33,10,6.8,0,0,0,0,13,0,0,0,0,87,70,44,23,60,1,15,429,1926,0,5.4,9,6.7,0,0,0,0,0,13,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2591,"2011-06-24",-87.632085,41.921965,0,1,0,0,0,13,37,0,0,1,0.23,0.76,0,68,60,29,28,2,0,29.13,29,8.7,0,0,0,0,16,0,0,0,0,68,60,29,15,56,2,1,417,1931,0,9.4,29,9.6,0,0,0,0,0,20,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1548,"2009-06-03",-87.930995,41.957799,0,1,0,0,0,11,3,0,0,0,0.28,0.85,0,61,47,19,17,4,0,29.47,2,11.4,0,0,0,0,19.1352475344638,0,0,0,0,61,43,17,4,39,6,1,418,1921,0,10.5,4,10.7,0,0,0,0,0,17.2816179456572,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1469,"2009-05-28",-87.747113,41.991429,1,0,0,0,0,3,9,0,0,0,0.28,0.85,0,64,55,25,23,26,0,29.11,29,8.3,0,0,0,0,13.2124986025331,0,0,0,0,62,54,23,13,51,28,1,421,1916,0,6.8,30,8.1,0,0,0,0,0,13.2126647963936,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3128,"2011-08-26",-87.724608,41.662014,0,1,0,0,1,0,1,0,0,0,0.25,0.57,0,83,61,37,33,1,0,29.32,20,3.4,0,0,0,0,10,0,0,0,0,83,59,36,19,58,1,7,511,1837,0,1.9,26,3.3,0,0,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3914,"2013-07-25",-87.930995,41.957799,0,1,0,0,0,6,3,0,0,0,0.26,0.58,0,81,58,35,29,1,0,29.39,23,3.9,0,0,0,0,13,0,0,0,0,81,57,34,13,54,1,5,438,1918,0,4.1,23,5.1,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1043,"2007-09-05",-87.648064,41.721474,0,0,1,0,4,2,0,0,0,0,0.29,0.67,1,91,72,47,38,1,0,29.31,19,6.7,0,0,0,0,12,0,0,0,0,90,66,43,29,63,1,14,521,1821,0,6.4,19,6.5,0,0,0,0,1,18,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3762,"2013-07-08",-87.599862,41.673408,0,1,0,0,0,22,3,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4124,"2013-08-08",-87.562889,41.766202,0,1,0,0,0,2,2,0,0,0,0.26,0.58,0,79,69,39,31,1,0,29.33,5,10.8,0,0,0,0,15,0,0,0,0,78,65,37,1,56,1,8,452,1903,0,8.6,5,9.3,0,0,0,0,0,11,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
702,"2007-08-15",-87.675919,42.006858,0,1,0,0,0,2,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2102,"2009-08-13",-87.785288,41.923738,0,1,0,0,0,1,0,0,0,0,0.26,0.6,0,86,63,40,32,1,0,29.44,16,4,0,0,0,0,11,0,0,0,0,86,60,38,18,55,1,9,457,1856,0,1.5,14,3.8,0,0,0,0,0,14,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
811,"2007-08-21",-87.677737,41.836644,0,1,0,0,5,5,2,0,0,0,0.29,0.67,0,85,69,42,41,1,0.01,29.26,17,6,0,0,0,0,13,1,0,0,0,87,69,43,25,70,1,14,505,1845,0,3.8,18,6,1,0,0,1,0,17,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
464,"2007-08-01",-87.667827,41.825902,0,1,0,0,1,1,0,0,0,0,0.29,0.67,0,91,69,45,39,1,0,29.34,13,3.7,0,0,0,0,13,0,0,0,0,92,69,46,26,62,1,17,445,1911,0,3.5,9,4.1,0,0,0,1,0,12,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1821,"2009-07-10",-87.752411,41.778297,0,1,0,0,0,1,0,0,0,0,0.26,0.6,0,84,67,41,37,1,0.12,29.41,21,4.6,0,0,1,1,16,1,0,0,0,82,63,38,18,64,1,9,425,1929,0.08,4.4,21,4.9,1,0,0,0,1,18,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
387,"2007-07-27",-87.674677,41.966987,0,1,0,0,0,1,1,0,0,0,0.29,0.67,0,83,70,42,39,1,0.04,29.16,36,8.1,0,0,1,1,13,1,0,0,0,83,70,42,21,68,1,13,440,1917,0.17,3,3,7.9,1,0,0,1,1,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4506,"2013-09-19",-87.724608,41.662014,0,0,1,0,22,0,0,0,0,0,0.26,0.58,0,84,70,42,38,1,0,29.21,16,10,0,0,1,1,7,1,0,0,0,84,69,42,32,68,1,13,536,1755,0.84,8.3,16,10.6,1,0,1,1,1,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3396,"2011-09-23",-87.654491,41.891118,0,0,1,0,0,2,0,0,0,0,0.25,0.57,0,62,48,20,20,3,0.02,29.38,36,6.4,0,0,0,1,13,0,0,0,0,62,48,20,14,44,3,1,540,1748,0,5.9,36,7,0,0,0,0,0,13,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1112,"2007-09-12",-87.686763,41.843811,0,0,1,0,0,1,0,0,0,0,0.29,0.67,0,66,46,21,19,30,0,29.46,5,6,0,0,0,0,13,0,0,0,0,67,46,22,16,42,29,1,528,1809,0,1.8,3,5.6,0,0,0,0,0,19,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1841,"2009-07-10",-87.666901,41.868077,0,1,0,0,1,38,19,0,0,0,0.26,0.6,0,84,67,41,37,1,0.12,29.41,21,4.6,0,0,1,1,16,1,0,0,0,82,63,38,18,64,1,9,425,1929,0.08,4.4,21,4.9,1,0,0,0,1,18,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2514,"2011-06-17",-87.730698,41.948167,0,1,0,0,0,15,2,0,0,0,0.23,0.76,0,82,64,38,34,1,0,29.18,7,6.2,0,0,0,0,15,0,0,0,0,82,60,36,20,60,1,7,416,1929,0,5.8,6,6.6,0,0,0,0,0,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3800,"2013-07-12",-87.707973,41.682587,0,1,0,0,0,129,75,0,0,0,0.26,0.58,1,82,60,36,31,1,0,29.44,8,5.4,0,0,0,0,19,0,0,0,0,83,58,36,10,53,1,7,427,1928,0,4,8,4.8,0,0,0,0,0,16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
698,"2007-08-15",-87.678378,41.823065,0,1,0,0,1,0,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3735,"2013-07-08",-87.700117,41.932094,0,1,0,0,0,2,4,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4136,"2013-08-15",-87.785288,41.923738,0,1,0,0,0,40,0,0,0,0,0.26,0.58,1,74,57,31,27,1,0,29.47,22,5,0,0,0,0,12,0,0,0,0,75,55,30,15,53,1,1,459,1854,0,4.2,24,4.9,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1071,"2007-09-12",-87.832763,41.944869,0,0,1,0,11,10,0,0,0,0,0.29,0.67,1,66,46,21,19,30,0,29.46,5,6,0,0,0,0,13,0,0,0,0,67,46,22,16,42,29,1,528,1809,0,1.8,3,5.6,0,0,0,0,0,19,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1127,"2007-09-12",-87.655232,41.896282,0,0,1,0,1,1,0,0,0,0,0.29,0.67,0,66,46,21,19,30,0,29.46,5,6,0,0,0,0,13,0,0,0,0,67,46,22,16,42,29,1,528,1809,0,1.8,3,5.6,0,0,0,0,0,19,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1558,"2009-06-05",-87.760886,41.907645,0,1,0,0,0,1,2,0,0,0,0.28,0.85,0,80,47,29,23,2,0,29.23,25,7.2,0,0,0,0,12.0216409366304,0,0,0,0,79,44,27,11,44,24,1,417,1923,0,5.8,26,6.7,0,0,0,0,0,13.1155290375629,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3220,"2011-09-02",-87.599862,41.673408,0,0,1,0,6,27,4,0,0,0,0.25,0.57,0,94,79,52,43,1,0,29.24,20,6.6,0,0,0,0,11,0,0,0,0,92,76,49,34,69,1,20,518,1826,0,4.9,22,7.4,0,0,0,1,0,12,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1881,"2009-07-17",-87.757639,41.964242,0,1,0,0,0,1,2,0,0,0,0.26,0.6,0,70,58,29,26,2,0,29.21,29,10.4,0,0,0,1,16,0,0,0,0,70,57,29,2,51,2,1,431,1925,0,10.6,30,10.8,0,0,0,0,0,15,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2647,"2011-06-30",-87.627796,41.821582,0,1,0,0,0,1,3,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17,0,1,1,1,88,60,39,20,62,1,10,419,1931,0,8.2,17,9.4,0,0,0,0,0,18,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1349,"2007-09-25",-87.546587,41.740641,0,0,1,0,24,9,0,0,0,1,0.29,0.67,0,83,67,40,38,1,0.01,29.29,23,9.4,0,0,0,0,10,0,0,1,0,85,63,39,31,65,1,10,542,1744,0.27,7.9,23,10.5,0,0,0,0,1,14,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2107,"2009-08-13",-87.752411,41.778297,0,1,0,0,0,2,1,0,0,0,0.26,0.6,0,86,63,40,32,1,0,29.44,16,4,0,0,0,0,11,0,0,0,0,86,60,38,18,55,1,9,457,1856,0,1.5,14,3.8,0,0,0,0,0,14,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4127,"2013-08-08",-87.538693,41.659112,0,1,0,0,36,68,11,0,0,0,0.26,0.58,0,79,69,39,31,1,0,29.33,5,10.8,0,0,0,0,15,0,0,0,0,78,65,37,1,56,1,8,452,1903,0,8.6,5,9.3,0,0,0,0,0,11,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,"2007-06-26",-87.719887,41.852652,0,1,0,0,0,5,1,0,0,0,0.26,0.8,0,91,73,47,41,1,0,29.45,21,8.1,0,0,1,0,18,1,0,0,0,92,70,46,28,69,1,17,418,1931,0.16,6.1,22,7.1,1,0,0,1,0,19,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4296,"2013-08-29",-87.725057,41.951866,0,1,0,0,0,11,0,0,0,0,0.26,0.58,0,87,69,43,38,1,0,29.36,10,4.6,0,1,1,0,10,1,0,0,0,89,66,43,26,64,1,14,514,1832,0,3.9,10,4.7,1,0,0,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4501,"2013-09-19",-87.736812,41.798697,0,0,1,0,0,9,0,0,0,0,0.26,0.58,0,84,70,42,38,1,0,29.21,16,10,0,0,1,1,7,1,0,0,0,84,69,42,32,68,1,13,536,1755,0.84,8.3,16,10.6,1,0,1,1,1,7,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3479,"2013-06-07",-87.696269,41.868142,0,1,0,0,0,0,2,0,0,0,0.24,0.72,0,68,54,26,21,25,0,29.26,2,9.2,0,0,0,0,14.0534669233637,0,0,0,0,68,52,25,14,45,26,1,417,1924,0,9.5,3,9.9,0,0,0,0,0,13.4272499331465,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3095,"2011-08-19",-87.590773,41.754292,0,1,0,0,1,0,0,0,0,0,0.25,0.57,0,86,67,42,37,1,0,29.23,13,5.8,0,0,0,0,9,0,0,0,0,87,64,41,23,63,1,12,503,1848,0,3.3,14,5.2,0,0,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2679,"2011-07-11",-87.725057,41.951866,0,1,0,0,0,1,4,0,0,0,0.25,0.57,0,90,70,45,43,1,0.13,29.18,24,8,0,0,0,0,15,1,0,1,0,88,71,45,25,71,1,16,426,1928,0.39,5.5,25,8.5,0,0,0,1,0,14,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4240,"2013-08-22",-87.671457,41.947227,0,1,0,0,7,21,0,0,0,0,0.26,0.58,0,78,67,38,37,1,0.36,29.42,24,7,0,0,0,1,11,0,0,0,0,78,68,38,20,67,1,9,506,1843,0.23,1.5,23,7,0,0,0,0,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3603,"2013-06-21",-87.689778,41.986921,0,1,0,0,0,0,3,0,0,0,0.24,0.72,0,85,70,43,36,1,0.11,29.39,19,9.6,0,0,0,0,18,0,0,1,0,82,68,40,23,65,1,11,416,1930,0.79,7.4,19,9.5,1,0,0,0,1,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4402,"2013-09-06",-87.600963,41.728495,0,0,1,0,10,11,0,0,0,0,0.26,0.58,0,85,62,39,32,1,0,29.44,17,6,0,0,0,0,11,0,0,0,0,86,57,37,23,58,1,8,522,1819,0,4.7,20,6,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2946,"2011-08-05",-87.716788,41.89923,0,1,0,0,0,17,3,0,0,0,0.25,0.57,0,84,70,42,40,1,0,29.26,7,6,0,0,0,0,9,0,0,0,0,83,69,41,21,68,1,12,449,1907,0,4,5,5.5,0,0,0,0,1,11,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1006,"2007-09-04",-87.701431,41.906638,0,0,1,0,18,2,0,0,0,0,0.29,0.67,0,90,67,44,36,1,0,29.34,24,5,0,0,0,0,12,0,0,0,0,89,63,41,26,60,1,12,520,1822,0,2.8,22,4.3,0,0,0,0,0,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3321,"2011-09-16",-87.707394,41.753391,0,0,1,0,0,9,3,0,0,0,0.25,0.57,0,59,48,19,16,4,0,29.65,13,3.7,0,0,0,0,13,0,0,0,0,58,46,17,4,40,6,1,532,1760,0,1.4,8,3.3,0,0,0,0,0,13,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3224,"2011-09-12",-87.930995,41.957799,0,0,1,0,2,36,7,0,0,0,0.25,0.57,0,86,64,40,34,1,0,29.24,23,9.3,0,0,0,0,12,0,0,0,0,86,64,40,28,59,1,11,528,1809,0,10.5,23,10.9,0,0,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
