"ID","Station2","Date2","Tmax2","Tmin2","Tavg2","DewPoint2","WetBulb2","Heat2","Cool2","PrecipTotal2","StnPressure2","SeaLevel2","ResultSpeed2","ResultDir2","AvgSpeed2","BCFG2","BR2","DZ2","FG2","FG.2","FU2","GR2","HZ2","RA2","SN2","SQ2","TS2","TSRA2","VCFG2","VCTS2","Tmax2.imp","Tavg2.imp","PrecipTotal2.imp"
501,2,2009-09-10,80,65,38,62,35,1,9,0,29.54,30.17,6.6,7,7.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,80,38,0
502,2,2009-09-11,78,64,36,59,33,1,7,0,29.49,30.15,6.4,8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,36,0
503,2,2009-09-12,78,61,35,61,33,1,6,0,29.47,30.12,3.2,6,4.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,78,35,0
504,2,2009-09-13,79,57,33,55,30,1,4,0.01,29.45,30.11,2.5,7,4.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,79,33,0.01
505,2,2009-09-14,84,59,37,56,31,1,8,0,29.4,30.05,1.1,13,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,37,0
506,2,2009-09-15,83,63,38,58,33,1,9,0,29.41,30.05,5.8,2,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,38,0
507,2,2009-09-16,72,62,32,54,29,1,3,0,29.54,30.18,12.5,6,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,32,0
508,2,2009-09-17,71,54,28,51,26,13,1,0,29.51,30.17,4.5,8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,28,0
509,2,2009-09-18,79,52,31,55,28,1,2,0,29.52,30.17,5.3,3,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,31,0
510,2,2009-09-19,75,58,32,55,29,1,3,0,29.54,30.2,4.4,10,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,32,0
511,2,2009-09-20,71,54,28,56,29,13,1,0.44,29.34,30.02,5.9,8,7.3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,71,28,0.44
512,2,2009-09-21,69,63,31,60,31,1,2,0,29.31,29.97,3.6,23,5.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,69,31,0
513,2,2009-09-22,76,63,35,65,36,1,6,0.04,29.34,29.97,5.2,18,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,76,35,0.04
514,2,2009-09-23,76,62,34,63,33,1,5,0,29.47,30.11,0.8,31,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,34,0
515,2,2009-09-24,71,64,33,62,33,1,4,0,29.49,30.15,4.1,7,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,33,0
516,2,2009-09-25,70,60,30,57,29,1,1,0.02,29.44,30.11,5.4,11,6.3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,70,30,0.02
517,2,2009-09-26,66,56,26,56,28,25,1,0,29.21,29.9,3.9,26,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,26,0
518,2,2009-09-27,74,53,29,53,27,2,1,0.48,28.91,29.59,7.6,23,10.2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,74,29,0.48
519,2,2009-09-28,63,50,22,42,18,29,1,0,28.98,29.61,19.8,28,20.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0
520,2,2009-09-29,58,48,18,42,17,5,1,0,29.34,29.96,8.4,33,10.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,18,0
521,2,2009-09-30,61,49,20,42,17,3,1,0,29.44,30.1,4.8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,20,0
522,2,2009-10-01,59,44,17,46,18,6,1,0.59,29.18,29.9,8.8,13,8.7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,59,17,0.59
523,2,2009-10-02,56,48,17,46,17,6,1,0.17,28.87,29.56,10,22,11.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,56,17,0.17
524,2,2009-10-03,58,47,18,47,18,5,1,0.03,29.08,29.71,9.4,26,9.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,58,18,0.03
525,2,2009-10-04,61,45,18,42,16,5,1,0,29.34,29.99,8.9,27,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,18,0
526,2,2009-10-05,61,42,17,42,16,6,1,0,29.35,30.04,2.9,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,17,0
527,2,2009-10-06,62,49,21,46,19,30,1,0.05,28.97,29.66,9.5,24,15.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,62,21,0.05
528,2,2009-10-07,60,45,18,39,15,5,1,0,29.31,29.96,8.5,26,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,18,0
529,2,2009-10-08,54,47,16,46,18,7,1,0.14,29.25,29.93,4.8,20,5.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,54,16,0.14
530,2,2009-10-09,52,40,11,44,15,12,1,0.43,29.26,29.92,9.3,35,10.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,52,11,0.43
531,2,2009-10-10,48,33,6,30,5,18,1,0,29.55,30.21,7.8,29,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,0
532,2,2009-10-11,45,29,2,23,2,22,1,0,29.67,30.36,1.1,1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0
533,2,2009-10-12,49,42,11,34,9,12,1,0,29.5,30.2,0.6,24,3.5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,49,11,0
534,2,2009-10-13,48,36,7,32,8,17,1,0,29.66,30.35,8.5,2,11.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7,0
535,2,2009-10-14,48,42,10,36,10,14,1,0.03,29.47,30.17,10.7,10,11.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,48,10,0.03
536,2,2009-10-15,44,41,8,38,9,16,1,0.33,29.31,30,9.4,7,10,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,44,8,0.33
537,2,2009-10-16,46,40,8,36,9,16,1,0.08,29.46,30.13,7.1,35,8.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,46,8,0.08
538,2,2009-10-17,52,39,11,34,9,12,1,0.01,29.64,30.3,6.9,35,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,11,0.01
539,2,2009-10-18,53,33,8,33,9,16,1,0,29.55,30.26,5.8,21,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,0
540,2,2009-10-19,66,43,20,40,16,3,1,0,29.32,30.01,10.7,21,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,20,0
541,2,2009-10-20,64,51,23,47,21,28,1,0.05,29.38,30.03,6.4,19,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,23,0.05
542,2,2009-10-21,70,55,28,50,24,13,1,0.01,29.32,29.99,11.1,21,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,28,0.01
543,2,2009-10-22,58,49,19,49,20,4,1,0.84,29.23,29.93,8.7,6,13.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,58,19,0.84
544,2,2009-10-23,62,44,18,50,20,5,1,1.29,28.8,29.48,6.6,19,15.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,62,18,1.29
545,2,2009-10-24,49,39,9,37,10,15,1,0.05,29.1,29.74,9.6,26,10.3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,49,9,0.05
546,2,2009-10-25,63,44,19,43,17,4,1,0.24,29.32,29.97,6.3,19,7.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,19,0.24
547,2,2009-10-26,55,50,18,47,18,5,1,0.13,29.35,30.02,5.2,21,6.8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,55,18,0.13
548,2,2009-10-27,52,48,15,46,17,8,1,0.16,29.24,29.94,5.5,5,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,52,15,0.16
549,2,2009-10-28,58,50,19,49,20,4,1,0,29.34,29.99,1.8,13,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,58,19,0
550,2,2009-10-29,60,48,19,50,21,4,1,1.05,29.28,29.99,11.1,14,11.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,60,19,1.05
551,2,2009-10-30,68,47,23,54,25,28,1,1.15,28.87,29.56,15.7,21,17.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,68,23,1.15
552,2,2009-10-31,47,37,7,31,7,17,1,0.01,29.25,29.87,13.4,26,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,0.01
553,2,2010-05-01,71,61,31,54,28,1,2,0.01,28.95,29.59,7.4,22,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71,31,0.01
554,2,2010-05-02,68,54,26,52,25,25,1,0.31,28.97,29.6,2.8,26,6.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,68,26,0.31
555,2,2010-05-03,72,52,27,45,22,24,1,0,29.13,29.77,8.9,25,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,27,0
556,2,2010-05-04,80,53,32,43,23,1,3,0,29.13,29.78,12.1,21,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,32,0
557,2,2010-05-05,73,57,30,37,20,1,1,0,29.15,29.77,9.7,27,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,30,0
558,2,2010-05-06,60,48,19,39,15,4,1,0.05,29.33,29.99,5.9,6,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,19,0.05
559,2,2010-05-07,59,46,18,46,18,5,1,0.74,29.04,29.73,3.7,31,13.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,59,18,0.74
560,2,2010-05-08,50,42,11,35,10,12,1,0.08,29.42,30.06,13.6,29,14.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,11,0.08
561,2,2010-05-09,56,37,12,29,9,11,1,0,29.66,30.32,1.8,6,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,0
562,2,2010-05-10,58,43,16,29,11,7,1,0,29.54,30.25,12.5,12,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,16,0
563,2,2010-05-11,59,44,17,46,17,6,1,0.72,29.21,29.89,3,12,10.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,59,17,0.72
564,2,2010-05-12,53,46,15,45,16,8,1,0.14,29.41,30.09,8.3,6,10,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,53,15,0.14
565,2,2010-05-13,78,49,29,54,26,2,1,0.97,29.28,29.93,5.9,25,13.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,78,29,0.97
566,2,2010-05-14,67,49,23,43,20,28,1,0,29.52,30.17,11.9,26,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,23,0
567,2,2010-05-15,63,47,20,41,17,3,1,0,29.59,30.25,4,5,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,20,0
568,2,2010-05-16,66,46,21,43,19,30,1,0,29.48,30.17,11.1,5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,21,0
569,2,2010-05-17,60,52,21,43,18,30,1,0.11,29.35,30.03,7.9,3,8.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60,21,0.11
570,2,2010-05-18,62,49,21,41,17,30,1,0,29.31,29.98,9.6,2,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,21,0
571,2,2010-05-19,73,46,25,39,19,26,1,0,29.36,30.02,6.4,4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,25,0
572,2,2010-05-20,72,51,27,49,24,24,1,0.09,29.35,30.02,6.3,12,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72,27,0.09
573,2,2010-05-21,72,56,29,58,29,2,1,0.4,29.21,29.87,5,12,6.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,72,29,0.4
574,2,2010-05-22,72,58,30,59,30,1,1,0.01,29.29,29.94,2.7,9,6.1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,72,30,0.01
575,2,2010-05-23,89,65,42,65,38,1,13,0,29.33,29.96,9.7,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,42,0
576,2,2010-05-24,91,73,47,66,40,1,18,0,29.39,30.01,6.3,13,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,47,0
577,2,2010-05-25,87,71,44,61,37,1,15,0,29.39,30.02,6.4,12,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,44,0
578,2,2010-05-26,85,70,43,62,37,1,14,0,29.34,29.98,3.2,2,5.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,85,43,0
579,2,2010-05-27,77,63,35,50,28,1,6,0,29.36,30,12.7,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,35,0
580,2,2010-05-28,76,59,33,49,27,1,4,0,29.33,29.99,10,2,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,33,0
581,2,2010-05-29,84,62,38,57,32,1,9,0,29.28,29.93,4.5,7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,38,0
582,2,2010-05-30,91,64,43,59,35,1,14,0,29.23,29.86,4.5,17,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,43,0
583,2,2010-05-31,84,65,40,65,36,1,11,1.57,29.21,29.85,1.6,19,4.8,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,84,40,1.57
584,2,2010-06-01,84,65,40,63,36,1,11,0,29.17,29.83,4.4,17,6.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,84,40,0
585,2,2010-06-02,77,59,33,61,33,1,4,1.3,29.05,29.69,2.8,32,10.1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,77,33,1.3
586,2,2010-06-03,71,58,30,46,24,1,1,0,29.15,29.79,6.1,4,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,30,0
587,2,2010-06-04,83,60,37,59,33,1,8,0,29.07,29.71,6.8,21,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0
588,2,2010-06-05,79,60,35,63,35,1,6,0.51,29,29.65,3.8,24,8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,79,35,0.51
589,2,2010-06-06,75,58,32,54,28,1,3,0,29.22,29.83,8.3,33,10.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,32,0
590,2,2010-06-07,69,56,28,48,24,13,1,0,29.41,30.04,6.5,7,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,28,0
591,2,2010-06-08,67,59,28,57,28,13,1,0.33,29.28,29.96,7.8,13,8.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,67,28,0.33
592,2,2010-06-09,83,67,40,55,32,1,11,0,29.19,29.82,10,27,10.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,40,0
593,2,2010-06-10,75,60,33,54,29,1,4,0,29.31,29.94,5.3,8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,33,0
594,2,2010-06-11,88,64,41,67,40,1,12,0.41,29.24,29.88,8.6,19,10.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88,41,0.41
595,2,2010-06-12,77,62,35,63,34,1,6,0.12,29.31,29.94,2.2,2,7.4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,77,35,0.12
596,2,2010-06-13,73,61,32,61,32,1,3,0.25,29.32,29.97,3.6,7,4.6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,73,32,0.25
597,2,2010-06-14,72,61,32,61,32,1,3,0.01,29.28,29.92,5.5,5,6.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,72,32,0.01
598,2,2010-06-15,79,61,35,65,36,1,6,0.88,29.23,29.88,3.2,20,6.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,79,35,0.88
599,2,2010-06-16,86,65,41,60,34,1,12,0,29.34,29.97,6.1,27,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,41,0
600,2,2010-06-17,84,67,41,61,36,1,12,0,29.36,30,4.4,14,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,41,0
601,2,2010-06-18,91,66,44,66,38,1,15,0.66,29.24,29.91,6.2,22,9.6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,91,44,0.66
602,2,2010-06-19,86,66,41,60,35,1,12,0,29.3,29.92,10.1,27,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,41,0
603,2,2010-06-20,80,67,39,60,34,1,10,0,29.4,30.02,4.4,8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,39,0
604,2,2010-06-21,85,68,42,66,38,1,13,0.4,29.31,29.96,4.4,17,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,42,0.4
605,2,2010-06-22,86,70,43,68,40,1,14,0,29.34,29.97,6.7,22,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,43,0
606,2,2010-06-23,87,67,42,69,40,1,13,1.23,29.23,29.89,9.3,22,11.5,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,87,42,1.23
607,2,2010-06-24,81,65,38,59,34,1,9,0,29.38,30.01,2.3,36,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,38,0
608,2,2010-06-25,84,66,40,61,35,1,11,0,29.34,29.99,6.5,20,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,40,0
609,2,2010-06-26,88,68,43,65,38,1,14,0.7,29.16,29.81,2.3,16,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,88,43,0.7
610,2,2010-06-27,87,72,45,69,41,1,16,0.88,28.95,29.6,8.5,24,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,45,0.88
611,2,2010-06-28,82,65,39,59,34,1,10,0,29.13,29.74,9.1,31,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,39,0
612,2,2010-06-29,73,62,33,52,28,1,4,0,29.46,30.07,6.7,6,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,33,0
613,2,2010-06-30,76,57,32,50,26,1,3,0,29.6,30.23,3.9,5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,32,0
614,2,2010-07-01,77,58,33,47,26,1,4,0,29.65,30.31,6.2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,33,0
615,2,2010-07-02,83,62,38,50,29,1,9,0,29.52,30.19,7.5,18,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,38,0
616,2,2010-07-03,87,64,41,54,32,1,12,0,29.36,30.02,8.1,20,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,41,0
617,2,2010-07-04,92,72,47,65,40,1,18,0.03,29.26,29.9,10.2,22,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,47,0.03
618,2,2010-07-05,90,79,50,63,39,1,21,0,29.26,29.88,13,20,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,50,0
619,2,2010-07-06,91,75,48,68,41,1,19,0.04,29.33,29.95,9,23,10.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91,48,0.04
620,2,2010-07-07,94,72,48,69,42,1,19,0.05,29.39,30.01,4.8,24,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,48,0.05
621,2,2010-07-08,87,74,46,69,41,1,17,0.15,29.33,29.97,0.5,34,4.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,87,46,0.15
622,2,2010-07-09,87,72,45,59,36,1,16,0,29.32,29.96,4.9,2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,45,0
623,2,2010-07-10,89,69,44,59,36,1,15,0.01,29.29,29.93,4.1,27,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,44,0.01
624,2,2010-07-11,85,67,41,62,36,1,12,0.77,29.13,29.79,6.4,21,6.7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,85,41,0.77
625,2,2010-07-12,84,65,40,64,37,1,11,0.01,29.11,29.74,1.1,4,4.6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,84,40,0.01
626,2,2010-07-13,84,71,43,64,37,1,14,0.02,29.24,29.85,6.2,9,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,43,0.02
627,2,2010-07-14,91,72,47,69,42,1,18,0,29.31,29.94,8.6,18,9.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,47,0
628,2,2010-07-15,92,73,48,69,42,1,19,0,29.26,29.89,7.9,25,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,48,0
629,2,2010-07-16,90,68,44,60,37,1,15,0,29.29,29.93,6.6,25,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,0
630,2,2010-07-17,92,71,47,64,39,1,18,0,29.24,29.87,1.4,26,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,47,0
631,2,2010-07-18,91,74,48,69,42,1,19,0.29,29.16,29.8,7.1,24,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,48,0.29
632,2,2010-07-19,84,72,43,66,39,1,14,0,29.23,29.87,3.4,23,4.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,43,0
633,2,2010-07-20,85,69,42,66,39,1,13,0,29.26,29.9,7,23,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,42,0
634,2,2010-07-21,90,73,47,66,40,1,18,0,29.35,29.98,1.8,30,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,47,0
635,2,2010-07-22,90,72,46,70,43,1,17,0.02,29.23,29.88,8.2,20,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,46,0.02
636,2,2010-07-23,95,71,48,71,43,1,19,3.15,29.23,29.83,9.6,24,11,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,95,48,3.15
637,2,2010-07-24,87,69,43,70,41,1,14,4.73,29.21,29.84,2.9,23,10.1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,87,43,4.73
638,2,2010-07-25,81,68,40,60,35,1,11,0.52,29.41,30.03,9.2,2,9.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,40,0.52
639,2,2010-07-26,84,64,39,62,36,1,10,0,29.43,30.07,4.8,12,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,39,0
640,2,2010-07-27,88,71,45,66,40,1,16,0,29.34,29.99,6,21,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,45,0
641,2,2010-07-28,91,77,49,71,44,1,20,0,29.3,29.92,5.2,25,8.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91,49,0
642,2,2010-07-29,81,69,40,59,34,1,11,0,29.41,30.05,6.1,6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,40,0
643,2,2010-07-30,79,71,40,59,34,1,11,0,29.31,29.97,5.1,16,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79,40,0
644,2,2010-07-31,78,65,37,63,35,1,8,0.6,29.21,29.84,3.1,14,4.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,78,37,0.6
645,2,2010-08-01,84,66,40,64,37,1,11,0,29.29,29.93,2.2,11,3.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,84,40,0
646,2,2010-08-02,84,70,42,66,39,1,13,0.08,29.31,29.94,5.4,21,6.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,42,0.08
647,2,2010-08-03,87,65,41,70,42,1,12,1.6,29.24,29.89,2.3,20,3.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,87,41,1.6
648,2,2010-08-04,81,71,41,71,42,1,12,0.57,29.21,29.83,3.6,26,4.2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,81,41,0.57
649,2,2010-08-05,84,68,41,62,36,1,12,0,29.19,29.82,9.5,29,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,41,0
650,2,2010-08-06,82,64,38,58,33,1,9,0,29.28,29.91,5.9,29,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,0
651,2,2010-08-07,84,66,40,63,36,1,11,0,29.26,29.91,7.1,23,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,40,0
652,2,2010-08-08,87,71,44,66,39,1,15,0.05,29.21,29.85,8.6,21,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,44,0.05
653,2,2010-08-09,89,75,47,69,42,1,18,0,29.26,29.88,4.4,24,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89,47,0
654,2,2010-08-10,88,77,48,71,43,1,19,0,29.28,29.91,5.5,8,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,48,0
655,2,2010-08-11,90,77,49,69,43,1,20,0,29.2,29.82,5.2,27,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,49,0
656,2,2010-08-12,89,75,47,69,43,1,18,0,29.18,29.81,3.3,8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,47,0
657,2,2010-08-13,93,72,48,70,43,1,19,0.66,29.13,29.76,7.4,17,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,93,48,0.66
658,2,2010-08-14,88,72,45,68,41,1,16,0,29.18,29.8,2.8,22,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,45,0
659,2,2010-08-15,84,67,41,62,37,1,12,0,29.26,29.88,8.5,29,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,41,0
660,2,2010-08-16,80,64,37,54,31,1,8,0,29.36,30,9.3,27,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,37,0
661,2,2010-08-17,79,65,37,57,32,1,8,0.03,29.41,30.05,3.8,28,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79,37,0.03
662,2,2010-08-18,83,64,39,60,34,1,10,0.04,29.34,30,1.2,18,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83,39,0.04
663,2,2010-08-19,87,69,43,63,38,1,14,0,29.24,29.89,4.6,21,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,43,0
664,2,2010-08-20,93,75,49,66,40,1,20,0,29.16,29.8,10,19,10.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93,49,0
665,2,2010-08-21,86,71,44,68,40,1,15,0.59,29.2,29.81,2.6,35,5.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,86,44,0.59
666,2,2010-08-22,80,68,39,64,37,1,10,0,29.4,30.02,9.4,2,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,39,0
667,2,2010-08-23,78,67,38,63,36,1,9,0,29.4,30.04,6.9,7,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,38,0
